Ömerli_x,Darlık,Elmalı,Terkos_x,Alibey_x,Büyükçekmece,Sazlıdere,Kazandere_x,Pabuçdere_x,Istrancalar,Date,Ömerli_y,Darlik,Elmali,Terkos_y,B.çekmece,Sazlidere,Alibey_y,Kazandere_y,Pabuçdere_y,ıstırancalar,Unnamed: 11,Istanbul_Daily_Consumption
0.8255,0.7789,0.736,0.86,0.6983,0.7437,0.5746,0.652,0.6438,0.2047,2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2716507
0.8216,0.7773,0.7317,0.8563,0.6907,0.74,0.5708,0.6398,0.6314,0.2072,2013-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2745940
0.8193,0.7752,0.7279,0.8544,0.686,0.7363,0.5699,0.6325,0.6239,0.2094,2013-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2727961
0.8146,0.772,0.7242,0.8507,0.6775,0.7326,0.5664,0.623,0.616,0.2114,2013-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2737610
0.8115,0.7698,0.7217,0.8544,0.6691,0.729,0.5629,0.6142,0.6086,0.2139,2013-07-16,12.3,3.79,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2672583
0.8084,0.7688,0.7204,0.8469,0.6626,0.7253,0.5603,0.606,0.6018,0.2175,2013-07-17,4.53,0.0,0.0,13.36,0.0,2.61,0.0,0.0,0.0,0.0,,2722735
0.8061,0.7656,0.7173,0.8432,0.6542,0.7216,0.557,0.5984,0.5955,0.2218,2013-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2704081
0.803,0.764,0.7129,0.8432,0.6496,0.718,0.5554,0.5828,0.5819,0.2259,2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2707623
0.8007,0.7608,0.7098,0.8395,0.6459,0.7143,0.5537,0.5828,0.5819,0.219,2013-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2687805
0.7984,0.7592,0.7017,0.8358,0.6377,0.7106,0.5499,0.5771,0.5769,0.2096,2013-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,8.94,0.0,,2726272
0.796,0.7571,0.7004,0.8339,0.634,0.707,0.5491,0.571,0.5714,0.1992,2013-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2697651
0.793,0.7544,0.696,0.8265,0.6267,0.7033,0.5446,0.5617,0.563,0.1855,2013-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2727683
0.7899,0.7517,0.6948,0.8246,0.6195,0.6996,0.5426,0.5559,0.5578,0.1758,2013-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2775587
0.7868,0.7502,0.6935,0.8265,0.6159,0.6959,0.5412,0.5506,0.5531,0.1646,2013-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2744162
0.7845,0.7475,0.691,0.8228,0.6069,0.6923,0.5384,0.543,0.5464,0.1725,2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2771028
0.783,0.7459,0.6873,0.8154,0.6033,0.6886,0.5357,0.5343,0.5389,0.1766,2013-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2782211
0.7807,0.7438,0.6773,0.8172,0.5953,0.6849,0.5338,0.5285,0.5337,0.1821,2013-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2795074
0.7792,0.7411,0.6679,0.8098,0.5882,0.6813,0.5302,0.5223,0.5283,0.186,2013-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2774933
0.7776,0.7395,0.6667,0.808,0.582,0.6776,0.5284,0.5166,0.5233,0.1908,2013-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2815439
0.7761,0.7368,0.6648,0.8043,0.5758,0.6739,0.5267,0.5094,0.5174,0.195,2013-07-31,3.03,7.44,1.54,1.33,0.0,0.0,1.6,0.0,0.0,1.69,,2793976
0.7738,0.7358,0.6648,0.8062,0.5688,0.6703,0.5224,0.4992,0.5124,0.2006,2013-08-01,0.0,0.0,9.25,0.71,1.2,3.6,35.81,0.0,0.0,0.0,,2727921
0.7708,0.7337,0.6729,0.7988,0.5706,0.6666,0.5191,0.4914,0.507,0.2092,2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2693609
0.7677,0.731,0.6717,0.7988,0.5688,0.6629,0.5176,0.4842,0.502,0.2137,2013-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2666675
0.7655,0.7283,0.666,0.797,0.5627,0.6593,0.5144,0.4809,0.4972,0.2174,2013-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2668554
0.7624,0.7241,0.6635,0.7897,0.5601,0.6556,0.5128,0.4776,0.4917,0.2221,2013-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2739891
0.7601,0.7214,0.6585,0.786,0.554,0.6519,0.5106,0.4689,0.4839,0.2268,2013-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2726835
0.7571,0.7182,0.6567,0.7842,0.5463,0.6446,0.507,0.4625,0.4753,0.2287,2013-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2757293
0.7541,0.715,0.6542,0.7805,0.5403,0.6409,0.5048,0.4534,0.4709,0.2305,2013-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2351110
0.7526,0.7118,0.651,0.7787,0.5377,0.6409,0.5035,0.4433,0.4603,0.2331,2013-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2288722
0.7496,0.7092,0.6498,0.7769,0.5351,0.6372,0.5028,0.4343,0.4514,0.2364,2013-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2363670
0.7481,0.7065,0.646,0.7696,0.5326,0.6336,0.5015,0.4257,0.4436,0.2375,2013-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2525136
0.7443,0.7028,0.6429,0.7696,0.5283,0.6299,0.4995,0.417,0.4382,0.24,2013-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2697960
0.7413,0.6991,0.6373,0.7642,0.5249,0.6262,0.4952,0.4104,0.4327,0.242,2013-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2685675
0.7346,0.6964,0.636,0.7605,0.5173,0.6189,0.4935,0.402,0.427,0.244,2013-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2699624
0.7323,0.6932,0.6304,0.7624,0.5123,0.6189,0.4899,0.3898,0.4202,0.2462,2013-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2723356
0.7293,0.69,0.6273,0.7569,0.5081,0.6152,0.4883,0.3803,0.4133,0.249,2013-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2689609
0.7264,0.6879,0.6254,0.7551,0.5031,0.6115,0.4842,0.3717,0.4081,0.2499,2013-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2667656
0.7234,0.6836,0.6235,0.7479,0.4981,0.6042,0.4809,0.3614,0.4027,0.2497,2013-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2712197
0.7197,0.6804,0.621,0.7461,0.4907,0.6005,0.4786,0.3483,0.3964,0.2488,2013-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2717681
0.7197,0.6778,0.6154,0.7443,0.4841,0.5987,0.4771,0.3408,0.3898,0.2471,2013-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2729812
0.7152,0.6751,0.6148,0.7389,0.4775,0.5969,0.4756,0.3363,0.3831,0.2438,2013-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2742261
0.7115,0.6714,0.6079,0.7389,0.4702,0.5895,0.4733,0.3323,0.3775,0.2389,2013-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2727016
0.7086,0.6677,0.6067,0.7371,0.4661,0.5859,0.4698,0.3255,0.3723,0.2328,2013-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2737706
0.7049,0.665,0.6016,0.7353,0.4597,0.5822,0.4663,0.3206,0.3671,0.2302,2013-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2701442
0.7012,0.6613,0.599,0.7317,0.4525,0.5785,0.4643,0.3301,0.3614,0.2202,2013-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2740912
0.6982,0.6581,0.5974,0.7282,0.4469,0.5748,0.4624,0.3085,0.3561,0.2146,2013-08-26,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,,2723291
0.6953,0.6554,0.5927,0.7246,0.4389,0.5712,0.4587,0.3033,0.3504,0.2174,2013-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2772541
0.6924,0.6522,0.5911,0.7228,0.4318,0.5676,0.457,0.2972,0.3449,0.2184,2013-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2785216
0.6887,0.6485,0.587,0.721,0.4248,0.5676,0.4545,0.292,0.3392,0.2198,2013-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,4.1,,2776622
0.6858,0.6464,0.5839,0.7192,0.4186,0.5641,0.4528,0.3009,0.334,0.2213,2013-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.98,2.33,,2711758
0.6829,0.6421,0.5818,0.7139,0.4108,0.557,0.4487,0.2751,0.3296,0.2234,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2738516
0.6785,0.6384,0.5786,0.7086,0.4047,0.5534,0.4447,0.2717,0.3256,0.2264,2013-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2703754
0.6756,0.6342,0.5781,0.705,0.3986,0.5499,0.441,0.267,0.3211,0.2298,2013-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2703587
0.672,0.6322,0.5714,0.7032,0.3911,0.5463,0.438,0.2599,0.3157,0.2327,2013-09-03,0.0,2.02,0.48,0.0,0.0,0.0,0.0,2.23,1.69,0.9,,2741537
0.6698,0.63,0.5688,0.7032,0.3851,0.5463,0.4395,0.2527,0.3107,0.2368,2013-09-04,0.0,3.52,3.7,0.0,0.0,0.48,0.78,2.11,0.0,0.0,,2667099
0.6669,0.6285,0.5641,0.7015,0.3777,0.5392,0.4359,0.2478,0.3073,0.239,2013-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2693035
0.6648,0.6259,0.562,0.6944,0.3718,0.5357,0.4318,0.2436,0.3034,0.2406,2013-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2699482
0.6633,0.6237,0.5578,0.6926,0.3645,0.5321,0.4304,0.238,0.2985,0.2428,2013-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2718437
0.6605,0.6215,0.5531,0.6909,0.3587,0.5285,0.4278,0.2317,0.2923,0.2453,2013-09-08,13.58,5.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,,2736645
0.6583,0.6201,0.5469,0.6891,0.3544,0.525,0.4253,0.2251,0.2875,0.2489,2013-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,,2701614
0.6554,0.6175,0.5453,0.6821,0.348,0.5214,0.4234,0.2182,0.2835,0.2501,2013-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2687864
0.654,0.6149,0.5422,0.6803,0.3409,0.5179,0.4201,0.2081,0.2789,0.2528,2013-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2699944
0.6518,0.6131,0.538,0.6786,0.3353,0.5143,0.4201,0.2023,0.2736,0.2552,2013-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2810182
0.649,0.6105,0.5349,0.6768,0.329,0.5143,0.4168,0.1959,0.2684,0.258,2013-09-13,1.78,1.92,2.07,6.45,3.09,2.9,1.68,1.21,30.0,5.27,,2748760
0.6475,0.6087,0.5313,0.6786,0.3207,0.5108,0.4144,0.1919,0.2643,0.2617,2013-09-14,0.0,0.01,0.0,0.74,0.1,0.0,0.19,1.32,3.0,1.61,,2715112
0.6454,0.6068,0.5271,0.6751,0.3132,0.5072,0.409,0.1883,0.2606,0.2678,2013-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2768683
0.6425,0.6039,0.5255,0.6698,0.3065,0.5037,0.4075,0.1837,0.256,0.2716,2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2720401
0.6383,0.6024,0.5219,0.668,0.3018,0.5001,0.4061,0.1828,0.255,0.2757,2013-09-17,0.0,0.6,0.0,1.5,0.0,0.0,3.44,0.0,0.49,3.4,,2667510
0.6361,0.6002,0.5182,0.6611,0.2965,0.4966,0.4054,0.1807,0.2523,0.2791,2013-09-18,0.0,0.0,0.0,9.25,0.0,0.0,0.0,6.0,7.56,3.2,,2581349
0.634,0.5977,0.5135,0.6576,0.2893,0.493,0.4011,0.1747,0.251,0.2844,2013-09-19,1.28,3.81,1.09,0.73,0.1,0.4,0.0,0.0,0.0,0.0,,2650196
0.6305,0.5958,0.5083,0.6576,0.2834,0.493,0.3997,0.1704,0.2468,0.2881,2013-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2571083
0.6269,0.5932,0.5073,0.6541,0.2776,0.4895,0.3964,0.1662,0.243,0.2918,2013-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2611161
0.6234,0.5907,0.5036,0.6541,0.2725,0.4859,0.392,0.1605,0.2391,0.2946,2013-09-22,5.95,16.37,4.64,9.24,1.48,6.18,2.44,1.21,5.63,6.96,,2653972
0.6206,0.5892,0.5036,0.6506,0.2699,0.4824,0.3907,0.1569,0.2338,0.3015,2013-09-23,0.8,0.61,0.5,0.7,0.0,0.0,0.0,1.31,0.0,0.0,,2549497
0.6178,0.587,0.5005,0.6454,0.2668,0.4788,0.3895,0.1536,0.2287,0.3129,2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2516345
0.615,0.5837,0.4979,0.642,0.2655,0.4753,0.3883,0.1492,0.2244,0.3169,2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2626157
0.6129,0.5811,0.4938,0.6385,0.263,0.4753,0.3861,0.1445,0.2202,0.3226,2013-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2639482
0.61,0.5782,0.4896,0.6368,0.2611,0.4717,0.3798,0.1381,0.2145,0.3278,2013-09-27,0.2,2.54,1.97,1.7,8.06,3.3,5.03,2.5,2.6,5.15,,2620037
0.6065,0.5752,0.487,0.6333,0.2586,0.4682,0.3761,0.1336,0.2095,0.3312,2013-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2610249
0.6038,0.573,0.4833,0.6333,0.2568,0.4682,0.3717,0.1268,0.2046,0.3337,2013-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2677439
0.6017,0.5697,0.4786,0.6264,0.2568,0.4646,0.3669,0.1215,0.1992,0.3375,2013-09-30,0.0,0.0,0.0,2.95,2.0,0.0,1.1,0.0,0.0,0.0,,2676441
0.5975,0.5672,0.4755,0.6247,0.2574,0.461,0.3623,0.1171,0.1941,0.3408,2013-10-01,9.98,11.82,13.73,30.45,15.5,16.07,13.21,10.0,7.45,25.39,,2445146
0.5961,0.5646,0.474,0.623,0.2555,0.4646,0.358,0.112,0.1897,0.3485,2013-10-02,10.18,16.37,5.52,7.72,1.9,3.85,3.71,0.68,0.56,8.73,,2411400
0.5947,0.5627,0.4786,0.6316,0.2549,0.461,0.3545,0.108,0.1847,0.3299,2013-10-03,9.98,3.22,4.48,1.67,0.1,1.44,9.22,0.0,0.0,0.0,,2462563
0.594,0.5616,0.4771,0.635,0.2537,0.4575,0.3503,0.1049,0.1811,0.2816,2013-10-04,4.5,5.89,2.73,2.16,0.0,2.73,2.6,0.0,0.0,0.0,,2431301
0.5933,0.5598,0.4745,0.6333,0.25,0.4539,0.3487,0.0999,0.1755,0.2564,2013-10-05,1.65,11.02,0.36,0.65,0.09,0.0,0.14,0.06,0.0,0.19,,2470000
0.5926,0.5583,0.4724,0.6264,0.2482,0.4504,0.3443,0.0948,0.1706,0.2631,2013-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2570159
0.5911,0.5554,0.4703,0.6196,0.2469,0.4468,0.3435,0.0888,0.1655,0.2715,2013-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2549463
0.5901,0.551,0.4661,0.6179,0.2451,0.4433,0.3414,0.0817,0.1604,0.2802,2013-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2540987
0.5891,0.5477,0.4615,0.6161,0.2445,0.4397,0.3393,0.0712,0.1546,0.2844,2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2543688
0.5887,0.5447,0.4458,0.6144,0.2445,0.4397,0.3379,0.0598,0.1499,0.2919,2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2560125
0.5868,0.5418,0.4325,0.611,0.2445,0.4362,0.3352,0.05,0.1522,0.2994,2013-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2570776
0.585,0.5387,0.4167,0.6076,0.2476,0.4326,0.3339,0.0409,0.1404,0.3119,2013-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2585892
0.5832,0.5366,0.4037,0.6076,0.2482,0.4326,0.3313,0.0322,0.1351,0.3148,2013-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2515788
0.5815,0.5338,0.3895,0.6042,0.2469,0.4291,0.3301,0.0258,0.131,0.3201,2013-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2617893
0.5788,0.5308,0.3767,0.5906,0.2445,0.4291,0.3289,0.024,0.1263,0.3245,2013-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2340024
0.5781,0.5275,0.361,0.5821,0.2445,0.4255,0.3264,0.0229,0.1216,0.3296,2013-10-16,10.98,7.54,7.0,8.72,10.34,7.75,13.2,11.5,16.23,14.75,,2211656
0.5768,0.5253,0.3494,0.5788,0.2451,0.422,0.3258,0.0218,0.1177,0.3387,2013-10-17,19.43,8.62,19.45,53.06,32.0,22.0,16.62,52.0,56.94,48.16,,2118735
0.5781,0.5223,0.3548,0.5991,0.2451,0.4362,0.3289,0.0218,0.1177,0.3426,2013-10-18,33.43,38.73,11.0,0.92,3.7,6.89,4.3,8.0,6.0,36.2,,2194135
0.5887,0.5223,0.3731,0.5974,0.2457,0.4255,0.3258,0.024,0.1199,0.3636,2013-10-19,2.05,1.7,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,,2350128
0.5887,0.5198,0.3599,0.5923,0.2439,0.422,0.323,0.0249,0.1213,0.3782,2013-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2519672
0.5887,0.5172,0.3454,0.5855,0.2403,0.422,0.3213,0.0278,0.1223,0.3953,2013-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2454291
0.5882,0.5142,0.3311,0.5788,0.2391,0.4184,0.3195,0.0299,0.1196,0.4159,2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2450719
0.5877,0.5113,0.3173,0.572,0.2385,0.4184,0.3188,0.0311,0.1153,0.4299,2013-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2455167
0.5868,0.5091,0.3023,0.5704,0.2361,0.4149,0.3173,0.0322,0.1108,0.415,2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2435868
0.5859,0.5062,0.2859,0.5687,0.2331,0.4113,0.3144,0.0334,0.1056,0.363,2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2416399
0.585,0.5029,0.2706,0.5653,0.2302,0.4113,0.3115,0.0347,0.1009,0.3714,2013-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2535060
0.5832,0.4999,0.2529,0.5603,0.2302,0.4078,0.3088,0.0356,0.0968,0.3956,2013-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2518653
0.5806,0.497,0.2401,0.5569,0.229,0.4042,0.3074,0.0366,0.0918,0.3948,2013-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2463474
0.5797,0.494,0.2251,0.5536,0.2278,0.4042,0.3054,0.0376,0.0871,0.4072,2013-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2478363
0.5788,0.4915,0.2082,0.5536,0.2261,0.4007,0.3048,0.04,0.0827,0.4168,2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2439116
0.5781,0.4885,0.1944,0.5536,0.2255,0.3971,0.3029,0.0397,0.0773,0.4224,2013-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2424009
0.5768,0.4852,0.1821,0.5536,0.2249,0.3971,0.3016,0.0409,0.072,0.432,2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2378911
0.5754,0.4823,0.171,0.5536,0.2237,0.3935,0.2979,0.0421,0.0672,0.4392,2013-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2498494
0.574,0.479,0.161,0.5536,0.222,0.3935,0.2973,0.0433,0.0631,0.4469,2013-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2503689
0.5733,0.4768,0.1529,0.5536,0.2202,0.3902,0.2956,0.0446,0.0549,0.4524,2013-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2434545
0.572,0.4727,0.1431,0.5536,0.2162,0.3868,0.2944,0.0446,0.0472,0.4587,2013-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2453007
0.5706,0.4698,0.1343,0.5519,0.2156,0.3868,0.2927,0.0446,0.0377,0.4642,2013-11-06,4.03,5.02,7.81,22.35,12.98,9.1,8.47,15.41,14.1,14.76,,2446956
0.5699,0.4672,0.1274,0.5519,0.2133,0.3868,0.2911,0.0446,0.0311,0.4733,2013-11-07,8.78,10.52,5.09,2.7,4.44,6.54,5.32,0.0,0.06,0.78,,2403607
0.5692,0.465,0.1282,0.5503,0.2116,0.3868,0.289,0.044,0.0236,0.4804,2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2426890
0.5679,0.4617,0.1201,0.5486,0.2099,0.3835,0.2876,0.0443,0.0167,0.4871,2013-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2461566
0.5658,0.4588,0.1114,0.5503,0.2076,0.3835,0.2853,0.0448,0.0169,0.4932,2013-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2530844
0.5638,0.4562,0.1021,0.5453,0.2071,0.3801,0.2829,0.0478,0.0169,0.4991,2013-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2450911
0.5617,0.4532,0.0928,0.5386,0.2076,0.3801,0.2814,0.0562,0.0169,0.505,2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2439542
0.5597,0.4514,0.0823,0.5337,0.2082,0.3767,0.2806,0.0575,0.0156,0.5021,2013-11-13,0.0,0.18,0.0,0.65,0.05,0.0,0.19,0.06,0.0,0.08,,2430089
0.557,0.4492,0.0707,0.5337,0.2076,0.3767,0.2784,0.0587,0.0169,0.5067,2013-11-14,0.0,0.5,0.0,0.78,0.0,0.0,0.19,1.08,0.49,0.38,,2356848
0.5549,0.4466,0.0587,0.5271,0.2065,0.3734,0.2762,0.0637,0.0169,0.5136,2013-11-15,0.0,0.5,0.0,0.71,0.17,0.0,0.43,0.06,0.08,0.17,,2397626
0.5529,0.4448,0.05,0.5254,0.1993,0.3734,0.2732,0.0696,0.0172,0.5182,2013-11-16,0.0,0.0,0.03,0.66,0.11,0.0,0.18,0.0,0.0,0.0,,2425495
0.5502,0.4426,0.0416,0.5205,0.1927,0.37,0.2698,0.0712,0.0175,0.524,2013-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2510146
0.5475,0.44,0.0386,0.5172,0.1867,0.3666,0.2685,0.0723,0.018,0.5282,2013-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,,2504985
0.5455,0.4374,0.0376,0.5139,0.1861,0.3666,0.2671,0.0735,0.018,0.5337,2013-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2427528
0.5435,0.4352,0.0373,0.5074,0.1856,0.3633,0.2652,0.0774,0.0183,0.5403,2013-11-20,0.2,0.0,1.8,4.33,1.02,1.91,1.89,0.0,15.22,5.33,,2405629
0.5414,0.4327,0.0374,0.5025,0.1872,0.3633,0.2652,0.0833,0.0183,0.5491,2013-11-21,1.48,1.1,2.1,0.9,0.82,0.76,1.56,0.0,2.01,0.37,,2430145
0.5394,0.4305,0.0377,0.4992,0.1883,0.3633,0.2639,0.0862,0.0186,0.5573,2013-11-22,0.0,0.19,0.66,0.79,0.51,0.0,0.5,5.45,6.0,1.35,,2411131
0.5387,0.4283,0.0379,0.4959,0.1894,0.3599,0.2627,0.0923,0.0189,0.5665,2013-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2517256
0.5374,0.4261,0.0381,0.4927,0.1899,0.3599,0.2614,0.0948,0.0192,0.5762,2013-11-24,0.0,0.0,2.06,2.68,3.95,4.34,5.7,1.95,2.11,1.48,,2546099
