Tarih,Omerli_Fill,Darlik_Fill,Elmali_Fill,Terkos_Fill,Alibey_Fill,Buyukcekmece_Fill,Sazlidere_Fill,Kazandere_Fill,Pabucdere_Fill,Istrancalar_Fill,Istanbul_Daily_Consumption,Terkos_Rainfall,Kazandere_Rainfall,Elmali_Rainfall,Sazlidere_Rainfall,Buyukcekmece_Rainfall,Pabucdere_Rainfall,Darlik_Rainfall,Omerli_Rainfall,Istrancalar_Rainfall,Alibey_Rainfall
2023-02-23,0.4944,0.3923,0.3661,0.3272,0.1143,0.3229,0.3372,0.0332,0.0686,0.4911,2864818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,0.499,0.3956,0.3651,0.3272,0.113,0.3229,0.3366,0.033,0.0696,0.4348,2868721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,0.5029,0.3974,0.3636,0.3257,0.1117,0.3212,0.3359,0.0306,0.0691,0.4104,2943035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.5062,0.3981,0.3636,0.3242,0.1099,0.3178,0.3346,0.0282,0.0686,0.4014,3010485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,0.5082,0.3992,0.3625,0.3242,0.1095,0.3178,0.3339,0.027,0.0696,0.3841,2907234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0.5101,0.4,0.3607,0.3228,0.1074,0.3178,0.3333,0.0293,0.0717,0.3941,2777252.0,2.2,1.375,1.7499999999999998,1.25,1.0,1.075,2.6,2.325,2.5,1.7499999999999998
2023-03-01,0.5115,0.4011,0.3585,0.3228,0.1069,0.3195,0.3326,0.0342,0.0743,0.3816,2856273.0,1.6,1.375,0.0,0.0,0.0,1.075,0.35,0.0,2.13,0.0
2023-03-02,0.5121,0.4018,0.3578,0.3213,0.1069,0.3178,0.3326,0.0404,0.0734,0.3624,2858712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,0.5121,0.4033,0.3559,0.3213,0.1082,0.3162,0.3326,0.0462,0.072,0.3358,2874976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
2023-03-04,0.5121,0.4033,0.3541,0.3213,0.1087,0.3145,0.3326,0.0502,0.0717,0.3524,2935257.0,0.0,0.0,1.7499999999999998,1.25,1.0,0.0,3.0,1.67,0.0,1.2
2023-03-05,0.5134,0.4025,0.3523,0.3198,0.1087,0.3145,0.3326,0.0531,0.0696,0.3387,3056640.0,1.2,0.5,1.7499999999999998,1.0,1.0,0.8,3.0,2.325,0.45,1.0
2023-03-06,0.5161,0.4025,0.353,0.3198,0.1078,0.3145,0.3319,0.057,0.0696,0.3056,2875005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0
2023-03-07,0.5181,0.4044,0.3508,0.3198,0.1074,0.3128,0.3319,0.0608,0.0688,0.2907,2891264.0,1.0,0.0,1.7499999999999998,0.5,1.0,0.0,0.0,0.0,0.0,1.7499999999999998
2023-03-08,0.5201,0.4062,0.349,0.3183,0.1078,0.3111,0.3326,0.0637,0.0683,0.2586,2850899.0,0.0,0.0,1.74,0.25,0.89,0.0,0.0,0.68,0.0,0.2
2023-03-09,0.5227,0.4077,0.3457,0.3183,0.1074,0.3094,0.3326,0.0677,0.0669,0.2488,2934799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,0.5247,0.4085,0.3421,0.3168,0.1082,0.3077,0.3313,0.0663,0.0661,0.2421,2908024.0,0.0,0.7,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2023-03-11,0.526,0.4088,0.3388,0.3153,0.1078,0.3061,0.3307,0.0632,0.0644,0.2264,2934889.0,1.8,1.375,1.7499999999999998,1.25,1.0,1.075,2.8,2.325,2.5,1.7499999999999998
2023-03-12,0.5247,0.4096,0.3359,0.3153,0.1069,0.3077,0.3301,0.0654,0.0691,0.2451,2966249.0,0.0,0.11,0.0,0.0,0.0,0.12,0.4,0.0,0.43,0.0
2023-03-13,0.5234,0.4088,0.3308,0.3138,0.1057,0.3061,0.3295,0.0735,0.0743,0.241,2869964.0,1.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
2023-03-14,0.5227,0.4103,0.3286,0.3123,0.1065,0.3061,0.3301,0.0687,0.0764,0.2407,2841472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
2023-03-15,0.5221,0.4114,0.3246,0.3108,0.1061,0.3044,0.3301,0.0632,0.0745,0.2356,2894070.0,0.8,1.1,0.33,0.25,1.0,0.9,0.4,0.0,1.0,0.3
2023-03-16,0.5234,0.4106,0.3239,0.3093,0.1057,0.3044,0.3289,0.064,0.074,0.2208,2816174.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-03-17,0.524,0.4103,0.3213,0.3123,0.1048,0.3061,0.3295,0.069,0.0817,0.2326,2780906.0,0.8,0.2,1.7499999999999998,1.25,1.0,0.5,3.0,2.325,0.3,1.7499999999999998
2023-03-18,0.5294,0.4205,0.3239,0.3123,0.1065,0.3061,0.3301,0.0771,0.0886,0.2733,2910622.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-03-19,0.5374,0.4389,0.3253,0.3138,0.1078,0.3061,0.3301,0.0814,0.0918,0.3335,2935028.0,0.6,0.0,0.74,1.25,0.91,0.0,3.0,2.325,0.0,1.6
2023-03-20,0.5455,0.4507,0.3282,0.3138,0.1108,0.3044,0.3295,0.0833,0.0931,0.3315,2921069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,0.5475,0.4569,0.3264,0.3138,0.1112,0.3027,0.3289,0.0846,0.0928,0.3496,2889079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-22,0.5502,0.4624,0.3253,0.3153,0.1117,0.301,0.3283,0.0851,0.0915,0.3752,2950319.0,2.7750000000000004,1.375,1.7499999999999998,0.5,1.0,1.075,1.2,1.26,2.5,1.7499999999999998
2023-03-23,0.5522,0.4657,0.3242,0.3168,0.113,0.301,0.327,0.0864,0.0935,0.3719,2831600.0,0.2,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.15,0.0
2023-03-24,0.5529,0.4683,0.3209,0.3168,0.113,0.301,0.3258,0.0885,0.0949,0.3598,2881131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,0.5549,0.4702,0.3184,0.3168,0.1147,0.2993,0.3253,0.0869,0.0931,0.3582,2975778.0,0.4,1.375,0.0,0.0,0.71,1.075,0.0,0.0,1.3,0.0
2023-03-26,0.5583,0.472,0.3166,0.3168,0.1152,0.2976,0.3247,0.0864,0.0915,0.3739,2968032.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,2.2,2.325,2.5,1.7499999999999998
2023-03-27,0.5624,0.4731,0.3144,0.3183,0.1165,0.2976,0.3241,0.0859,0.0908,0.3961,2965700.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-03-28,0.5672,0.4749,0.3271,0.3198,0.1196,0.301,0.3253,0.0854,0.0895,0.4159,2745929.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-03-29,0.5815,0.4911,0.3742,0.3257,0.131,0.3077,0.3277,0.092,0.0959,0.4287,2805062.0,1.6,0.0,1.7499999999999998,1.25,1.0,0.0,1.6,2.325,0.0,1.7499999999999998
2023-03-30,0.5947,0.5087,0.3964,0.3272,0.1409,0.3094,0.327,0.0939,0.0968,0.4251,2865747.0,0.0,0.09,0.0,0.0,0.0,0.1,0.22,0.0,0.1,0.0
2023-03-31,0.601,0.5146,0.399,0.3257,0.1428,0.3061,0.3258,0.092,0.0952,0.4468,2862061.0,0.4,0.0,0.33,0.0,0.4,0.0,0.0,0.0,0.0,0.5
2023-04-01,0.6065,0.5205,0.4015,0.3242,0.1448,0.3044,0.3253,0.0923,0.0935,0.3997,2969773.0,0.2,1.375,1.7499999999999998,0.0,1.0,1.075,0.2,0.0,2.31,0.4
2023-04-02,0.6115,0.5223,0.4026,0.3257,0.1457,0.3044,0.3247,0.0911,0.0898,0.3939,2990266.0,0.0,0.07,1.7499999999999998,0.25,1.0,0.09,1.8,2.325,0.04,1.2
2023-04-03,0.615,0.526,0.4026,0.3272,0.1462,0.3061,0.3247,0.0948,0.0924,0.3802,2870764.0,0.0,0.5,1.03,1.0,1.0,0.4,0.2,0.47,0.39,0.7
2023-04-04,0.6192,0.5304,0.4015,0.3287,0.1482,0.3061,0.323,0.0952,0.0918,0.3809,2781924.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-04-05,0.6255,0.5346,0.4015,0.3302,0.1482,0.3094,0.3236,0.0968,0.0959,0.3666,2773836.0,1.2,1.375,0.52,1.25,1.0,1.075,1.67,0.46,1.36,0.8
2023-04-06,0.634,0.5429,0.4055,0.3302,0.1511,0.3077,0.3241,0.1049,0.0981,0.3583,2825031.0,2.7750000000000004,0.1,1.7499999999999998,1.25,1.0,0.1,3.0,2.325,0.39,1.7499999999999998
2023-04-07,0.6411,0.5477,0.4059,0.3317,0.1526,0.3094,0.3241,0.1093,0.1001,0.3362,2846403.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2
2023-04-08,0.6454,0.5506,0.4059,0.3317,0.1526,0.3094,0.323,0.1135,0.1027,0.3187,2924210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,0.649,0.5539,0.4052,0.3317,0.1531,0.3077,0.3219,0.1182,0.1037,0.3002,2965914.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.6533,0.5569,0.4022,0.3317,0.1536,0.3077,0.3213,0.1165,0.1024,0.2608,2762572.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-04-11,0.659,0.5598,0.4079,0.3408,0.1662,0.3077,0.3225,0.1173,0.1012,0.2704,2784729.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-04-12,0.6698,0.5638,0.4333,0.3529,0.1787,0.3111,0.3247,0.1209,0.1021,0.3703,2773588.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.35,1.7499999999999998
2023-04-13,0.6968,0.5822,0.463,0.3681,0.1916,0.3195,0.3277,0.1321,0.1066,0.4791,2894044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,0.7063,0.5914,0.4672,0.3727,0.197,0.3212,0.3283,0.1392,0.1076,0.536,2947844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,0.7108,0.5943,0.4693,0.3742,0.1993,0.3229,0.3283,0.1419,0.109,0.5159,3005560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,0.716,0.5973,0.4682,0.3758,0.1993,0.3229,0.3277,0.1449,0.1105,0.4769,3007195.0,0.0,1.375,0.0,0.25,0.0,1.075,0.0,0.0,0.45,0.1
2023-04-17,0.7204,0.5995,0.4672,0.3789,0.1998,0.3229,0.3253,0.1476,0.1101,0.4645,2908625.0,0.0,1.375,0.0,0.0,0.0,1.075,0.0,0.0,2.2,0.0
2023-04-18,0.7241,0.6021,0.4641,0.3804,0.1987,0.3229,0.3247,0.15,0.1127,0.4513,2823347.0,2.7750000000000004,0.3,1.7499999999999998,1.25,1.0,0.2,0.6,2.325,1.3,1.7499999999999998
2023-04-19,0.7301,0.6043,0.4625,0.3819,0.2009,0.3246,0.3258,0.1515,0.113,0.4225,2916480.0,2.7750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,0.7338,0.6043,0.4604,0.3835,0.2026,0.3229,0.3253,0.1533,0.1144,0.3977,3060806.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,1.4,0.84,2.5,1.7499999999999998
2023-04-21,0.7368,0.6057,0.4615,0.3881,0.2071,0.3229,0.3258,0.1576,0.1156,0.4001,2604547.0,2.7750000000000004,1.2,1.7499999999999998,1.25,0.92,0.92,3.0,2.325,1.05,1.7499999999999998
2023-04-22,0.7406,0.6076,0.4594,0.3896,0.215,0.3246,0.3283,0.1631,0.1174,0.3852,2524736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,0.7443,0.6076,0.4573,0.3896,0.2145,0.3246,0.3283,0.1685,0.1203,0.3716,2767148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,0.7443,0.6083,0.4542,0.3896,0.2173,0.3229,0.3301,0.1694,0.1186,0.3578,2876380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,0.7443,0.6094,0.4521,0.3881,0.2173,0.3229,0.3301,0.1698,0.1177,0.3445,2886709.0,0.4,1.375,1.7499999999999998,0.48,0.2,1.075,1.4,0.64,1.22,1.7499999999999998
2023-04-26,0.7481,0.6101,0.4536,0.3865,0.2191,0.3229,0.3289,0.1715,0.1177,0.3312,2822166.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-04-27,0.7503,0.6105,0.4542,0.3912,0.2202,0.3313,0.3301,0.1795,0.1241,0.3413,2798638.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-04-28,0.7624,0.6208,0.4823,0.3974,0.2385,0.3363,0.3359,0.2023,0.1355,0.3911,2850849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,0.7655,0.6237,0.4844,0.4005,0.2445,0.338,0.3379,0.207,0.1404,0.3866,2906565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.77,0.6263,0.4833,0.3989,0.2463,0.3397,0.3393,0.2115,0.1419,0.4026,2933556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.7731,0.6285,0.4823,0.3989,0.2488,0.3414,0.3407,0.2199,0.1434,0.3888,2975977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-02,0.7746,0.6293,0.4807,0.3989,0.2482,0.3414,0.3386,0.2241,0.1471,0.38,2903942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,0.7753,0.6318,0.4781,0.3989,0.2476,0.3414,0.3372,0.2232,0.1486,0.3657,2920157.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.02,2.5,1.7499999999999998
2023-05-04,0.7776,0.6318,0.4766,0.4021,0.2494,0.3431,0.3379,0.2254,0.1502,0.367,2877429.0,0.0,0.0,0.3,0.25,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-05,0.7799,0.6379,0.475,0.4021,0.2519,0.3448,0.3379,0.2218,0.1511,0.3449,2852046.0,1.2,1.375,1.7499999999999998,0.5,1.0,1.075,2.6,2.325,2.2,1.12
2023-05-06,0.783,0.64,0.4719,0.4036,0.2537,0.3448,0.3379,0.2208,0.1515,0.3334,2902684.0,1.8,0.12,0.47,0.0,0.0,0.2,0.2,0.0,0.23,0.12
2023-05-07,0.7861,0.6448,0.4708,0.4052,0.2537,0.3448,0.3372,0.2199,0.1511,0.315,2991015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,0.7891,0.6485,0.4677,0.4036,0.2537,0.3448,0.3372,0.2227,0.1532,0.2978,2979159.0,0.0,0.8,0.0,0.0,0.0,0.72,0.0,0.0,0.62,0.0
2023-05-09,0.7899,0.6485,0.4651,0.4036,0.2543,0.3431,0.3359,0.2177,0.1539,0.3042,2875524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,0.7884,0.6512,0.4609,0.4036,0.2549,0.3431,0.3346,0.2123,0.1522,0.3075,2913089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,0.7899,0.6517,0.4568,0.4036,0.2543,0.3414,0.3339,0.2077,0.1511,0.3081,2887568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,0.7914,0.6522,0.4542,0.4036,0.2537,0.3414,0.3326,0.2028,0.1476,0.3078,2849329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,0.793,0.6533,0.451,0.4052,0.2549,0.3397,0.3319,0.1992,0.1462,0.306,3059196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,0.7922,0.6544,0.4467,0.4052,0.2543,0.338,0.3313,0.1947,0.1453,0.2953,2946744.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.38,0.0
2023-05-15,0.7922,0.6544,0.4446,0.4052,0.2543,0.338,0.3307,0.188,0.143,0.2909,2989626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,0.793,0.6538,0.4421,0.4052,0.2519,0.338,0.3295,0.1815,0.1389,0.2903,3021853.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,0.8,0.0,2.5,1.7499999999999998
2023-05-17,0.7937,0.6549,0.44,0.4067,0.2531,0.3363,0.3289,0.1762,0.1361,0.3093,2907814.0,2.7750000000000004,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,2.5,1.7499999999999998
2023-05-18,0.793,0.6549,0.4404,0.4114,0.2549,0.3397,0.3301,0.1708,0.1338,0.3394,2837415.0,2.7750000000000004,0.52,1.7499999999999998,1.25,1.0,0.32,3.0,2.325,2.5,1.7499999999999998
2023-05-19,0.7953,0.6554,0.4471,0.413,0.2624,0.3431,0.3319,0.1669,0.1326,0.3417,2908109.0,0.0,0.0,0.48,0.0,0.0,0.0,3.0,2.325,0.0,0.0
2023-05-20,0.7953,0.6554,0.445,0.4145,0.263,0.3431,0.3313,0.1619,0.1323,0.3439,2924897.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.06,0.0
2023-05-21,0.7953,0.656,0.4421,0.413,0.2649,0.3414,0.3313,0.1566,0.1293,0.3263,3004941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,0.7953,0.6554,0.4388,0.4114,0.2649,0.3414,0.3295,0.1495,0.1267,0.3125,2976453.0,0.0,0.4,0.39,0.0,0.0,0.4,0.8,0.64,0.57,0.0
2023-05-23,0.7945,0.6554,0.4363,0.413,0.2643,0.3397,0.3283,0.1438,0.123,0.3187,2922812.0,0.0,0.48,0.0,0.28,0.0,0.92,0.8,0.0,0.43,0.0
2023-05-24,0.7937,0.6549,0.4329,0.413,0.2649,0.3397,0.3277,0.1392,0.1213,0.3181,2971992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,0.7937,0.6549,0.43,0.413,0.2662,0.338,0.3277,0.1347,0.118,0.2618,3020348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,0.793,0.6549,0.4267,0.413,0.2668,0.3363,0.3258,0.1292,0.1144,0.2417,3074435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27,0.7914,0.6533,0.4242,0.413,0.2655,0.3363,0.3247,0.1209,0.1098,0.2416,3116764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0
2023-05-28,0.7891,0.6522,0.42,0.413,0.2643,0.3347,0.323,0.1131,0.1049,0.2393,2931171.0,1.0,1.375,1.7499999999999998,1.25,1.0,1.075,3.0,2.325,1.42,1.7499999999999998
2023-05-29,0.7884,0.6522,0.4167,0.413,0.2649,0.3347,0.323,0.1074,0.1012,0.2428,2992026.0,0.2,1.375,0.2,0.0,0.52,1.075,2.2,0.68,2.37,0.1
2023-05-30,0.7876,0.6528,0.4142,0.413,0.2662,0.333,0.3236,0.1041,0.0976,0.2369,3006029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,0.7868,0.6517,0.4113,0.4114,0.2662,0.333,0.323,0.0968,0.0942,0.2421,3099010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.7853,0.6506,0.4063,0.4114,0.2649,0.3313,0.3219,0.0899,0.0902,0.246,3162293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,0.7837,0.6485,0.4037,0.4114,0.2643,0.3296,0.3202,0.0805,0.0851,0.251,3152202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0
2023-06-03,0.7815,0.6475,0.4004,0.4114,0.2643,0.3279,0.3195,0.0719,0.0812,0.2472,3075162.0,1.8,0.0,1.7499999999999998,0.0,1.0,0.0,3.0,2.325,0.05,1.7499999999999998
2023-06-04,0.7815,0.6464,0.4048,0.4099,0.2636,0.3279,0.3166,0.0683,0.0789,0.2393,3062787.0,0.0,0.0,1.7499999999999998,0.0,0.0,0.0,1.6,0.84,0.0,1.32
2023-06-05,0.7822,0.6528,0.4055,0.4099,0.2643,0.3262,0.3158,0.0596,0.0754,0.2308,3039957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,0.7815,0.6522,0.4008,0.4083,0.263,0.3246,0.3144,0.0526,0.0709,0.2215,3102406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,0.7815,0.6517,0.3971,0.4083,0.263,0.3212,0.3129,0.0518,0.0653,0.2096,3142703.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.12
2023-06-08,0.7807,0.6501,0.3964,0.4067,0.2624,0.3195,0.3108,0.0523,0.0598,0.1932,3212157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,0.7799,0.6485,0.3949,0.4052,0.263,0.3178,0.3088,0.0502,0.0529,0.1721,3137435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,0.7784,0.6464,0.3935,0.4036,0.263,0.3162,0.3081,0.048,0.0464,0.1714,3266514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.7769,0.6443,0.3924,0.4021,0.2636,0.3145,0.3081,0.0464,0.0435,0.185,3216675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,0.7753,0.6421,0.3909,0.4005,0.263,0.3111,0.306,0.0453,0.0422,0.1974,3215662.0,0.0,0.0,0.32,0.0,0.0,0.2,2.2,0.48,2.5,0.0
2023-06-13,0.7746,0.64,0.3898,0.3974,0.263,0.3094,0.3048,0.0438,0.0418,0.2051,3159053.0,0.2,0.12,1.7499999999999998,0.0,0.0,0.2,0.0,0.0,0.48,0.3
2023-06-14,0.7738,0.6373,0.3895,0.3958,0.2624,0.3077,0.3035,0.0416,0.0411,0.2357,3152566.0,0.0,0.0,0.48,0.0,0.0,0.0,1.0,0.0,0.0,0.12
2023-06-15,0.7723,0.6352,0.3866,0.3927,0.2611,0.3061,0.3022,0.0393,0.0391,0.2433,3257832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,0.7715,0.6326,0.3858,0.3896,0.2618,0.3044,0.301,0.0358,0.0366,0.2501,3240186.0,2.7750000000000004,0.0,1.7499999999999998,1.25,1.0,0.0,2.6,2.325,0.1,1.7499999999999998
2023-06-17,0.7708,0.6304,0.3829,0.3881,0.2624,0.3044,0.2991,0.033,0.0335,0.2555,3216439.0,0.0,0.1,0.0,0.0,0.0,0.1,3.0,2.325,0.1,0.0
2023-06-18,0.7708,0.6282,0.3822,0.3865,0.2611,0.3027,0.2985,0.0301,0.0303,0.2637,3197153.0,0.0,0.0,0.52,0.0,0.0,0.0,0.35,0.48,0.0,0.0
2023-06-19,0.7708,0.6263,0.3826,0.385,0.2605,0.2993,0.2973,0.0253,0.03,0.2704,2901651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,0.7708,0.6245,0.3826,0.385,0.2586,0.296,0.2967,0.0284,0.0303,0.2769,3258356.0,0.0,1.32,0.0,0.0,1.0,0.4,0.0,0.0,0.77,0.0
2023-06-21,0.7685,0.6219,0.3822,0.3819,0.2574,0.2926,0.295,0.033,0.0325,0.2833,3319624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,0.767,0.6201,0.3811,0.3789,0.2562,0.2892,0.2938,0.0362,0.0335,0.289,3378640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,0.7662,0.6179,0.3782,0.3758,0.2531,0.2876,0.2922,0.04,0.0348,0.2947,3364116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-24,0.7662,0.6153,0.3774,0.3727,0.2512,0.2859,0.2906,0.0397,0.0348,0.2988,3293669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,0.7639,0.6127,0.3745,0.3696,0.2488,0.2842,0.2884,0.0402,0.0348,0.3027,3129822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,0.7609,0.6094,0.3738,0.3666,0.2482,0.2808,0.2876,0.0423,0.0338,0.3067,3151152.0,0.2,1.375,0.0,0.24,1.0,1.075,0.0,0.0,2.5,0.2
2023-06-27,0.7579,0.6068,0.3742,0.3635,0.2469,0.2791,0.2861,0.0464,0.0366,0.3127,3233165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,0.7564,0.6039,0.3702,0.359,0.2463,0.2758,0.2861,0.047,0.0369,0.32,2881076.0,0.0,1.375,0.0,0.0,0.0,1.075,3.0,0.0,2.5,0.0
2023-06-29,0.7549,0.601,0.3672,0.3559,0.2457,0.2741,0.2853,0.0487,0.0391,0.3241,2630900.0,0.4,1.2,0.0,0.0,0.6,0.2,0.2,0.0,0.52,0.0
2023-06-30,0.7533,0.5988,0.3658,0.3529,0.2451,0.2724,0.2853,0.0507,0.0403,0.3295,2822531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.7526,0.5955,0.3607,0.3498,0.2445,0.2707,0.2845,0.0514,0.0391,0.3328,2967969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,0.7518,0.5921,0.3578,0.3468,0.2439,0.2674,0.2837,0.0518,0.0384,0.3375,3104623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
